랜드마크,호텔이름,금액,평점,등급,링크
Pantheon,팔라조 나보나 호텔,343982,4.4,4,https://www.google.com/travel/search?q=%ED%8C%94%EB%9D%BC%EC%A1%B0%20%EB%82%98%EB%B3%B4%EB%82%98%20%ED%98%B8%ED%85%94&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHwodEhs6GeyEnOyauO2KueuzhOyLnCDsooXroZzqtaw&qs=CAAgACgAMiZDaGdJaThENnlkcWJ1WURJQVJvTEwyY3ZNWFJuWTNZNWJHY1FBUUgA&ap=KigKEgkJgDtP3fJEQBEfaRVSz_IoQBISCf7zu2T48kRAER9pFfIB8yhAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQrCE
Pantheon,Navona Stay,182971,3.9,3,https://www.google.com/travel/search?q=navona%20stay&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgASgAMidDaGtJMF9hbGlydmZpSy1CQVJvTUwyY3ZNVEpvZG1aMmQzSjJFQUU&ap=KigKEgkJgDtP3fJEQBEfaRVKyPIoQBISCf7zu2T48kRAER9pFfoI8yhAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQ_iE
pyramid,피라미드 밸리 부티크 호텔,101861,4.2,4,https://www.google.com/travel/search?q=%ED%94%BC%EB%9D%BC%EB%AF%B8%EB%93%9C%20%EB%B0%B8%EB%A6%AC%20%EB%B6%80%ED%8B%B0%ED%81%AC%20%ED%98%B8%ED%85%94&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgACgA&ap=KigKEglfH23Mzfg9QBFTHHMDkyM_QBISCRuEZRzG-j1AEVMcc4NdJD9AMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQ3Sg
pyramid,Best View Pyramids Hotel,70457,4.6,3,https://www.google.com/travel/search?q=best%20view%20pyramids%20hotel&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgASgAMihDaG9JMnItaHE5RF8wUFRuQVJvTkwyY3ZNVEZpZVhobWVuTm5OeEFC&ap=KigKEgm1Lcx3QPg9QBHninRa-yM_QBISCckHkso4-j1AEeeKdNrFJD9AMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQqio
pyramid,Elite Pyramids Boutique Hotel,40807,4.6,3,https://www.google.com/travel/search?q=elite%20pyramids%20boutique%20hotel&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHwodEhs6GeyEnOyauO2KueuzhOyLnCDsooXroZzqtaw&qs=CAAgASgAMihDaG9JLVl6Vjh1N3Vtck9yQVJvTkwyY3ZNVEZvT1RRMWRqSnNkQkFCSAA&ap=KigKEglOTUjWv_M9QBEc1wl5JCA_QBISCaumOwuCAz5AERzXCXl4Jj9AMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQoSw
pyramid,Atlantis Pyramids Inn,69365,4.8,2,https://www.google.com/travel/search?q=atlantis%20pyramids%20inn&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgASgA&ap=KigKEglOTUjWv_M9QBEc1wl5JCA_QBISCaumOwuCAz5AERzXCXl4Jj9AMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQ9yw
pyramid,"메리어트 메나 하우스, 카이로",619415,4.6,5,https://www.google.com/travel/search?q=%EB%A9%94%EB%A6%AC%EC%96%B4%ED%8A%B8%20%EB%A9%94%EB%82%98%20%ED%95%98%EC%9A%B0%EC%8A%A4%20%EC%B9%B4%EC%9D%B4%EB%A1%9C&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgASgAMiNDaFlJc3AzamhKNjQ0cVJjR2dvdmJTOHdaR1JpWDNKdUVBRQ&ap=KigKEglOTUjWv_M9QBEc1wl5JCA_QBISCaumOwuCAz5AERzXCXl4Jj9AMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQ2C0
pyramid,Hayat,67289,3.8,4,https://www.google.com/travel/search?q=%EC%9D%B4%EC%A7%91%ED%8A%B8%20Hayat&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHwodEhs6GeyEnOyauO2KueuzhOyLnCDsooXroZzqtaw&qs=CAAgACgAMihDaG9JNll1MHFJS0I4Tml5QVJvTkwyY3ZNVEZtTmpKa1pIWTVPUkFCSAA&ap=KigKEgnS_dNMAVU8QBGVsg9tNds-QBISCXGNZy6OUD5AEZWyD221pT9AMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQ2zI
pyramid,Turquoise Pyramids & Grand Egyptian museum view Hotel,53597,4.2,3,https://www.google.com/travel/search?q=turquoise%20pyramids%20%26%20grand%20egyptian%20museum%20view%20hotel&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgASgA&ap=KigKEgnS_dNMAVU8QBGVsg9tNds-QBISCXGNZy6OUD5AEZWyD221pT9AMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQpzM
pyramid,그레이트 피라미드 인,92054,4.4,3,https://www.google.com/travel/search?q=%EA%B7%B8%EB%A0%88%EC%9D%B4%ED%8A%B8%20%ED%94%BC%EB%9D%BC%EB%AF%B8%E3%85%A1%20%EC%9D%B8&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgACgA&ap=KigKEgm3eSzBt3w0QBFy1js3yAs9QBISCQvbG0N8M0JAETnrnRvkr0FAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQhzU
pyramid,이집트 피라미드 인,88744,4.4,4,https://www.google.com/travel/search?q=%EC%9D%B4%EC%A7%91%ED%8A%B8%20%ED%94%BC%EB%9D%BC%EB%AF%B8%EB%93%9C%20%EC%9D%B8&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgACgA&ap=KigKEgm3eSzBt3w0QBFy1js3yAs9QBISCQvbG0N8M0JAETnrnRvkr0FAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQ5TU
pyramid,Makadi view pyramids,44679,4.5,3,https://www.google.com/travel/search?q=makadi%20view%20pyramids&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgASgA&ap=KigKEgm3eSzBt3w0QBFy1js3yAs9QBISCQvbG0N8M0JAETnrnRvkr0FAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwig8IfI1u-AAxUAAAAAHQAAAAAQtDY
Rialto_Bridge,호텔 마르코니,530148,4,3,https://www.google.com/travel/search?q=rialto%20bridge%20%EA%B7%BC%EC%B2%98%20%EC%88%99%EC%86%8C&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaWQo7EjkyJTB4NDc3ZWIxYzdmYWEzM2EzYjoweDczMjAxMWExMjk4ZWNjODk6EOumrOyVjO2GoCDri6TrpqwSGhIUCgcI5w8QCBgXEgcI5w8QCBgYGAEyAggCKgcKBToDS1JX&qs=CAEyJ0Noa0k2T0xuaElqVm5yN3JBUm9NTDJjdk1USm9iR3AzY2w4NUVBRTgGQgkJfgtK2K7YUzRCCQlTLo92aSyjbkIJCbS1awYqB0q1WgIIAQ&ap=KigKEgnN6NCxQbdGQBFzzVZeXaooQBISCfl9cDTauEZAEXPNVl6HrShAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQggE
Rialto_Bridge,Palazzo Bembo,61724,4.6,3,https://www.google.com/travel/search?q=palazzo%20bembo&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHBIaEhQKBwjnDxAIGBcSBwjnDxAIGBgYATICCAIqBwoFOgNLUlc&qs=CAAgASgA&ap=KigKEgnN6NCxQbdGQBFzzVZeXaooQBISCfl9cDTauEZAEXPNVl6HrShAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQ_AY
Rialto_Bridge,호텔 리알토,514770,4.2,4,https://www.google.com/travel/search?q=%ED%98%B8%ED%85%94%20%EB%A6%AC%EC%95%8C%ED%86%A0&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHBIaEhQKBwjnDxAIGBcSBwjnDxAIGBgYATICCAIqBwoFOgNLUlc&qs=CAAgACgA&ap=KigKEglD-p1OdrZGQBFssHCSvKgoQBISCZQNw1OnuUZAEWywcJIQryhAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQygk
Rialto_Bridge,Al Ponte Antico,830627,4.9,4,https://www.google.com/travel/search?q=al%20ponte%20antco&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHBIaEhQKBwjnDxAIGBcSBwjnDxAIGBgYATICCAIqBwoFOgNLUlc&qs=CAAgACgA&ap=KigKEglD-p1OdrZGQBFssHCSvKgoQBISCZQNw1OnuUZAEWywcJIQryhAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQ6As
Rialto_Bridge,호텔 알 가스포 드 우아,340789,3.5,3,https://www.google.com/travel/search?q=%ED%98%B8%ED%85%94%20%EC%95%8C%20%EA%B0%80%EC%8A%A4%ED%8F%AC%20%EB%93%9C%20%EC%9A%B0%EC%95%84&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHBIaEhQKBwjnDxAIGBcSBwjnDxAIGBgYATICCAIqBwoFOgNLUlc&qs=CAAgACgA&ap=KigKEglD-p1OdrZGQBFssHCSvKgoQBISCZQNw1OnuUZAEWywcJIQryhAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQjw4
Rialto_Bridge,Ca'Leon d'Oro Venezia,373345,4.2,3,https://www.google.com/travel/search?q=ca%20leon%20d%27oro%20venezia&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHBIaEhQKBwjnDxAIGBcSBwjnDxAIGBgYATICCAIqBwoFOgNLUlc&qs=CAAgASgA&ap=KigKEglD-p1OdrZGQBFssHCSvKgoQBISCZQNw1OnuUZAEWywcJIQryhAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQoRA
Rialto_Bridge,팔라초 라 스칼라,267506,3.8,3,https://www.google.com/travel/search?q=%ED%8C%94%EB%9D%BC%EC%B4%88%20%EB%9D%BC%20%EC%8A%A4%EC%B9%BC%EB%9D%BC&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHBIaEhQKBwjnDxAIGBcSBwjnDxAIGBgYATICCAIqBwoFOgNLUlc&qs=CAAgACgA&ap=KigKEglD-p1OdrZGQBFssHCSvKgoQBISCZQNw1OnuUZAEWywcJIQryhAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQ0hI
Rialto_Bridge,H10 Palazzo Canova,836092,4.7,4,https://www.google.com/travel/search?q=h10%20palazzo%20canova&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHBIaEhQKBwjnDxAIGBcSBwjnDxAIGBgYATICCAIqBwoFOgNLUlc&qs=CAAgASgA&ap=KigKEglD-p1OdrZGQBFssHCSvKgoQBISCZQNw1OnuUZAEWywcJIQryhAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQ0xQ
Rialto_Bridge,호텔 말리브란,297299,4,3,https://www.google.com/travel/search?q=rialto%20bridge%20%EA%B7%BC%EC%B2%98%20%EC%88%99%EC%86%8C&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaWQo7EjkyJTB4NDc3ZWIxYzdmYWEzM2EzYjoweDczMjAxMWExMjk4ZWNjODk6EOumrOyVjO2GoCDri6TrpqwSGhIUCgcI5w8QCBgXEgcI5w8QCBgYGAEyAggCKgcKBToDS1JX&qs=CAESBENEWT0yJ0Noa0k5SlhlanF2dXhmcXNBUm9NTDJjdk1XaG1NbXcwY2pReUVBRTgGQgkJfgtK2K7YUzRCCQlTLo92aSyjbkIJCbS1awYqB0q1SABaAggB&ap=KigKEgnN6NCxQbdGQBFzzVbe7KkoQBISCfl9cDTauEZAEXPNVt73rShAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQ3Bs
Rialto_Bridge,호텔 알라 파바,238987,3.9,2,https://www.hotelscombined.co.kr/Hotel/Hotel_Alla_Fava.htm
Statue_of_Liberty,Casa Cipriani,2775522,4.5,5,https://www.google.com/travel/search?q=casa%20cipriani&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHBIaEhQKBwjnDxAIGBcSBwjnDxAIGBgYATICCAIqBwoFOgNLUlc&qs=CAAgASgAMidDaGtJZ2ZXLTNycXQtSkVYR2cwdlp5OHhNWEZ1WkRWa01uQm5FQUU&ap=KigKEgntKc3tU1lEQBFKnYB224BSwBISCVNc65wwWkRAEUqdgNaogFLAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQnyQ
Statue_of_Liberty,더블트리 바이 힐튼 NYC,541435,3.6,4,https://www.google.com/travel/search?q=%EC%9E%90%EC%9C%A0%EC%9D%98%20%EC%97%AC%EC%8B%A0%EC%83%81%20%EA%B7%BC%EC%B2%98%20%EC%88%99%EC%86%8C&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHwodEhs6GeyEnOyauO2KueuzhOyLnCDsooXroZzqtaw&qs=CAAgACgAMidDaGtJcGFqMXE4aWE4TnZOQVJvTUwyY3ZNVEZmZERKblozYzRFQUVIAA&ap=KigKEglKD5p49UpEQBGH6kGcDIRSwBISCQ0F9C6MZkRAEYfqQZy4fVLAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQhSc
Statue_of_Liberty,하얏트 리젠스 저지 시티,543481,4.3,4,https://www.google.com/travel/search?q=%EC%9E%90%EC%9C%A0%EC%9D%98%20%EC%97%AC%EC%8B%A0%EC%83%81%20%EA%B7%BC%EC%B2%98%20%EC%88%99%EC%86%8C&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHwodEhs6GeyEnOyauO2KueuzhOyLnCDsooXroZzqtaw&qs=CAAgACgAMiZDaGdJaE42XzlhcVlzOUdZQVJvTEwyY3ZNWFpmZHpNM1gyUVFBUUgA&ap=KigKEglKD5p49UpEQBGH6kGcDIRSwBISCQ0F9C6MZkRAEYfqQZy4fVLAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQwSg
Statue_of_Liberty,Hayatt House Jersey City,503465,4.3,3,https://www.google.com/travel/search?q=hyatt%20house%20jersey%20city&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgASgA&ap=KigKEglKD5p49UpEQBGH6kGcDIRSwBISCQ0F9C6MZkRAEYfqQZy4fVLAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQpio
Statue_of_Liberty,더블트리 바이 힐튼 호텔 앤드 스위트 저지 시티,576538,4.3,3,https://www.google.com/travel/search?q=%EB%8D%94%EB%B8%8C%ED%8A%B8%EB%A6%AC%20%EB%B0%94%EC%9D%B4%20%ED%9E%90%ED%8A%BC%20%ED%98%B8%ED%85%94%20%EC%95%A4%EB%93%9C%20%EC%8A%A4%EC%9C%84%ED%8A%B8%20%EC%A0%80%EC%A7%80%20%EC%8B%9C%ED%8B%B0&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaHwodEhs6GeyEnOyauO2KueuzhOyLnCDsooXroZzqtaw&qs=CAAgACgAMiZDaGdJMnFmWDItLWpyOHlwQVJvTEwyY3ZNWFJxYkRaMGNXMFFBUUgA&ap=KigKEgkJNOsykVxEQBH31VWrXYJSwBISCeHzb8asXERAEffVVVdXglLAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQrCw
Statue_of_Liberty,햄프턴 인 맨해튼/다운타운,601962,4,3,https://www.google.com/travel/search?q=%ED%96%84%ED%94%84%ED%84%B4%20%EC%9D%B8%20%EB%A7%A8%ED%95%B4%ED%8A%BC%2F%EB%8B%A4%EC%9A%B4%ED%83%80%EC%9A%B4&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgACgA&ap=KigKEgnwvI0ClFlEQBElLUt64oBSwBISCY1VA7BwWkRAESUtS9qvgFLAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQmS0
Statue_of_Liberty,Collective Governors Island,436545,4.2,4,https://www.google.com/travel/search?q=collective%20governors%20island&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4597339%2C4757164%2C4814050%2C4850738%2C4864715%2C4874190%2C4886480%2C4893075%2C4924070%2C4965990%2C4969803%2C4990494%2C72298667%2C72302247%2C72305577%2C72314788%2C72317059%2C72318440%2C72329393&hl=ko-KR&gl=kr&ssta=1&ts=CAESCgoCCAMKAggDEAAaAA&qs=CAAgASgAMidDaGtJemFUeTRPV2xvZmduR2cwdlp5OHhNV2RvWDNBemNHZHVFQUU&ap=KigKEgkUe-Y1v1dEQBGcyCcPeoFSwBISCRbzfe-bWERAEZzIJ29HgVLAMABoAQ&ictx=1&sa=X&ved=0CAAQ5JsGahgKEwjQsYCM2u-AAxUAAAAAHQAAAAAQgy4
